st_fee_gen_date,class_name,section_name,st_fee_total_receipt_amount
2016-07-18 00:00:00.000,5th,F,1700.0
2016-07-18 00:00:00.000,5th,C,3400.0
2016-07-18 00:00:00.000,3rd,F,1450.0
2016-07-19 00:00:00.000,10th,D,1800.0
2016-07-18 00:00:00.000,5th,A,1700.0
2016-07-18 00:00:00.000,3rd,B,1700.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-07-19 00:00:00.000,10th,E,1800.0
2016-07-18 00:00:00.000,3rd,D,1450.0
2016-07-18 00:00:00.000,3rd,B,1700.0
2016-07-18 00:00:00.000,3rd,B,1700.0
2016-07-19 00:00:00.000,10th,C,7600.0
2016-07-18 00:00:00.000,3rd,B,1700.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-07-18 00:00:00.000,6th,C,1800.0
2016-07-19 00:00:00.000,7th,F,1900.0
2016-07-18 00:00:00.000,3rd,B,1700.0
2016-07-18 00:00:00.000,5th,A,850.0
2016-07-19 00:00:00.000,7th,B,3600.0
2016-07-19 00:00:00.000,10th,D,900.0
2016-07-19 00:00:00.000,8th,D,900.0
2016-07-19 00:00:00.000,9th,A,1550.0
2016-07-19 00:00:00.000,7th,D,1800.0
2016-07-19 00:00:00.000,9th,E,1800.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,3rd,D,1450.0
2016-07-18 00:00:00.000,3rd,A,1700.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,3rd,A,1700.0
2016-07-18 00:00:00.000,3rd,A,1700.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,3rd,D,1450.0
2016-07-18 00:00:00.000,3rd,D,3400.0
2016-07-18 00:00:00.000,3rd,A,1700.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,3rd,C,1700.0
2016-07-18 00:00:00.000,3rd,B,1700.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-07-18 00:00:00.000,3rd,F,3400.0
2016-07-18 00:00:00.000,3rd,C,1700.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-07-18 00:00:00.000,3rd,C,1700.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-07-18 00:00:00.000,3rd,C,1700.0
2016-07-18 00:00:00.000,3rd,C,1700.0
2016-07-18 00:00:00.000,3rd,C,1700.0
2016-07-18 00:00:00.000,3rd,C,1700.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,3rd,E,1450.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,3rd,B,1700.0
2016-07-18 00:00:00.000,3rd,B,1700.0
2016-07-18 00:00:00.000,3rd,B,5200.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,3rd,B,1700.0
2016-07-18 00:00:00.000,3rd,B,1700.0
2016-07-18 00:00:00.000,3rd,B,1700.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,3rd,B,1700.0
2016-07-18 00:00:00.000,3rd,E,850.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,3rd,E,1450.0
2016-07-18 00:00:00.000,3rd,B,1700.0
2016-07-18 00:00:00.000,3rd,B,1700.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,3rd,B,1270.0
2016-07-18 00:00:00.000,3rd,A,1700.0
2016-07-18 00:00:00.000,3rd,A,1700.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,3rd,A,1450.0
2016-07-18 00:00:00.000,3rd,A,1700.0
2016-07-18 00:00:00.000,3rd,D,1450.0
2016-07-18 00:00:00.000,3rd,D,1800.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,3rd,A,1700.0
2016-07-18 00:00:00.000,3rd,C,1700.0
2016-07-18 00:00:00.000,3rd,C,1700.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-07-18 00:00:00.000,3rd,F,850.0
2016-07-18 00:00:00.000,3rd,C,1700.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-07-18 00:00:00.000,3rd,C,1700.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-07-18 00:00:00.000,3rd,C,1270.0
2016-07-18 00:00:00.000,2nd,C,2000.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-07-18 00:00:00.000,3rd,C,1450.0
2016-07-18 00:00:00.000,3rd,C,1450.0
2016-07-18 00:00:00.000,3rd,A,1450.0
2016-07-18 00:00:00.000,3rd,A,1700.0
2016-07-18 00:00:00.000,3rd,A,1700.0
2016-07-18 00:00:00.000,3rd,A,1700.0
2016-07-18 00:00:00.000,3rd,A,1700.0
2016-07-18 00:00:00.000,2nd,C,2000.0
2016-07-18 00:00:00.000,3rd,D,1450.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,3rd,D,5300.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,3rd,D,1270.0
2016-07-18 00:00:00.000,3rd,B,1450.0
2016-07-18 00:00:00.000,3rd,E,1450.0
2016-07-18 00:00:00.000,3rd,B,1700.0
2016-07-18 00:00:00.000,3rd,A,1700.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,3rd,B,1700.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,3rd,B,1270.0
2016-07-18 00:00:00.000,3rd,E,1800.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,3rd,B,1700.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,3rd,B,1450.0
2016-07-18 00:00:00.000,3rd,B,1450.0
2016-07-18 00:00:00.000,3rd,E,1450.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,3rd,B,1700.0
2016-07-18 00:00:00.000,3rd,B,1450.0
2016-07-18 00:00:00.000,3rd,B,1700.0
2016-07-18 00:00:00.000,3rd,B,1700.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,3rd,B,1700.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,3rd,B,1700.0
2016-07-18 00:00:00.000,3rd,B,1700.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,3rd,E,1450.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,3rd,E,1450.0
2016-07-18 00:00:00.000,3rd,B,1700.0
2016-07-18 00:00:00.000,3rd,E,100.0
2016-07-18 00:00:00.000,3rd,C,1700.0
2016-07-18 00:00:00.000,3rd,F,1450.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-07-18 00:00:00.000,3rd,F,1270.0
2016-07-18 00:00:00.000,3rd,F,850.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-07-18 00:00:00.000,3rd,C,1700.0
2016-07-18 00:00:00.000,3rd,C,1700.0
2016-07-18 00:00:00.000,3rd,C,1700.0
2016-07-18 00:00:00.000,3rd,C,1700.0
2016-07-18 00:00:00.000,3rd,C,1700.0
2016-07-18 00:00:00.000,3rd,A,1700.0
2016-07-18 00:00:00.000,3rd,A,1700.0
2016-07-18 00:00:00.000,3rd,A,1700.0
2016-07-18 00:00:00.000,3rd,A,1450.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,3rd,A,1700.0
2016-07-18 00:00:00.000,3rd,A,1700.0
2016-07-18 00:00:00.000,3rd,A,1700.0
2016-07-18 00:00:00.000,3rd,A,1700.0
2016-07-18 00:00:00.000,3rd,A,3500.0
2016-07-18 00:00:00.000,3rd,C,100.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-06-04 00:00:00.000,1st ,F,2000.0
2016-07-18 00:00:00.000,3rd,F,850.0
2016-07-18 00:00:00.000,3rd,F,100.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,3rd,A,100.0
2016-07-18 00:00:00.000,3rd,A,1700.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,3rd,D,850.0
2016-07-18 00:00:00.000,3rd,F,850.0
2016-07-18 00:00:00.000,3rd,E,850.0
2016-07-18 00:00:00.000,2nd,D,1000.0
2016-07-18 00:00:00.000,3rd,B,1700.0
2016-07-18 00:00:00.000,3rd,D,1450.0
2016-07-19 00:00:00.000,10th,C,1900.0
2016-07-19 00:00:00.000,10th,C,1800.0
2016-07-19 00:00:00.000,9th,E,900.0
2016-07-19 00:00:00.000,9th,D,1800.0
2016-07-19 00:00:00.000,10th,A,9900.0
2016-07-19 00:00:00.000,9th,F,1800.0
2016-07-19 00:00:00.000,9th,E,1800.0
2016-07-19 00:00:00.000,10th,A,1800.0
2016-07-19 00:00:00.000,10th,A,100.0
2016-07-19 00:00:00.000,10th,C,1800.0
2016-07-19 00:00:00.000,10th,A,1800.0
2016-07-19 00:00:00.000,9th,E,1800.0
2016-07-18 00:00:00.000,3rd,D,1800.0
2016-07-18 00:00:00.000,3rd,E,850.0
2016-07-18 00:00:00.000,3rd,F,850.0
2016-07-18 00:00:00.000,3rd,C,850.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,3rd,D,850.0
2016-07-18 00:00:00.000,3rd,A,850.0
2016-07-19 00:00:00.000,8th,C,1800.0
2016-07-18 00:00:00.000,3rd,F,100.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-07-18 00:00:00.000,3rd,A,1700.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,3rd,C,1700.0
2016-07-18 00:00:00.000,3rd,E,1450.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,3rd,B,100.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-19 00:00:00.000,10th,C,1800.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,3rd,C,1450.0
2016-07-18 00:00:00.000,3rd,E,500.0
2016-07-18 00:00:00.000,3rd,A,1700.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,3rd,C,1700.0
2016-07-19 00:00:00.000,9th,F,1800.0
2016-07-18 00:00:00.000,3rd,C,1700.0
2016-07-18 00:00:00.000,3rd,B,850.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,3rd,C,1700.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-07-18 00:00:00.000,3rd,C,850.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,3rd,C,1800.0
2016-07-18 00:00:00.000,6th,C,300.0
2016-07-18 00:00:00.000,6th,D,1800.0
2016-07-19 00:00:00.000,9th,D,1800.0
2016-07-19 00:00:00.000,8th,F,1800.0
2016-07-19 00:00:00.000,9th,C,1800.0
2016-07-19 00:00:00.000,9th,B,1030.0
2016-07-18 00:00:00.000,5th,B,1700.0
2016-07-19 00:00:00.000,8th,F,100.0
2016-07-18 00:00:00.000,3rd,A,100.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-07-18 00:00:00.000,3rd,A,1700.0
2016-07-18 00:00:00.000,3rd,C,1800.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-18 00:00:00.000,3rd,B,1700.0
2016-07-18 00:00:00.000,3rd,B,3400.0
2016-07-18 00:00:00.000,3rd,F,1450.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,3rd,C,1700.0
2016-07-19 00:00:00.000,7th,F,900.0
2016-07-18 00:00:00.000,3rd,B,300.0
2016-07-18 00:00:00.000,3rd,D,1700.0
2016-07-19 00:00:00.000,9th,F,100.0
2016-07-18 00:00:00.000,3rd,E,1700.0
2016-07-18 00:00:00.000,6th,C,5400.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,2nd,E,1000.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,B,6200.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,2nd,B,1750.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,C,2000.0
2016-07-18 00:00:00.000,2nd,C,3500.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,2nd,D,1750.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,A,1750.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,2nd,E,6200.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,C,1500.0
2016-07-18 00:00:00.000,2nd,C,2000.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,C,2000.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,C,2000.0
2016-07-18 00:00:00.000,2nd,F,1750.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,C,2000.0
2016-07-18 00:00:00.000,2nd,C,1750.0
2016-07-18 00:00:00.000,2nd,F,1000.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,C,2000.0
2016-07-18 00:00:00.000,2nd,F,1000.0
2016-07-18 00:00:00.000,2nd,F,1750.0
2016-07-18 00:00:00.000,2nd,F,1750.0
2016-07-18 00:00:00.000,2nd,C,2000.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,2nd,A,1000.0
2016-07-18 00:00:00.000,2nd,A,1750.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,2nd,A,1000.0
2016-07-18 00:00:00.000,2nd,A,1000.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,C,2000.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,D,1500.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,2nd,B,1000.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,2nd,C,2000.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,C,2000.0
2016-07-18 00:00:00.000,2nd,C,1000.0
2016-07-18 00:00:00.000,2nd,F,1000.0
2016-07-18 00:00:00.000,2nd,C,2000.0
2016-07-18 00:00:00.000,2nd,C,2000.0
2016-07-18 00:00:00.000,2nd,C,100.0
2016-07-18 00:00:00.000,2nd,C,1750.0
2016-07-18 00:00:00.000,2nd,C,2000.0
2016-07-18 00:00:00.000,2nd,F,6200.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,C,2000.0
2016-07-18 00:00:00.000,2nd,C,2000.0
2016-07-18 00:00:00.000,2nd,F,1000.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,C,2000.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,C,2000.0
2016-07-18 00:00:00.000,2nd,C,1850.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,2nd,E,4000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,E,4000.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,D,100.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,A,1750.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,C,2000.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,C,1750.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,D,1750.0
2016-06-04 00:00:00.000,1st ,A,2000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,2nd,E,1750.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,2nd,B,1750.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,2nd,E,1750.0
2016-07-18 00:00:00.000,2nd,D,1000.0
2016-07-18 00:00:00.000,2nd,C,2000.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,C,1000.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-19 00:00:00.000,8th,D,1800.0
2016-07-19 00:00:00.000,8th,D,1800.0
2016-07-19 00:00:00.000,8th,C,1800.0
2016-07-19 00:00:00.000,9th,B,1930.0
2016-07-19 00:00:00.000,10th,C,1800.0
2016-07-19 00:00:00.000,9th,C,1800.0
2016-07-19 00:00:00.000,8th,C,1800.0
2016-07-19 00:00:00.000,8th,C,1550.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,C,1000.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-19 00:00:00.000,9th,A,1800.0
2016-07-19 00:00:00.000,8th,D,1800.0
2016-07-19 00:00:00.000,9th,B,1930.0
2016-07-18 00:00:00.000,2nd,D,1000.0
2016-07-18 00:00:00.000,2nd,E,1000.0
2016-07-18 00:00:00.000,2nd,D,1000.0
2016-07-18 00:00:00.000,2nd,E,1000.0
2016-06-04 00:00:00.000,1st ,A,2000.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,D,400.0
2016-07-19 00:00:00.000,8th,F,1800.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-19 00:00:00.000,8th,D,1350.0
2016-07-19 00:00:00.000,9th,B,2030.0
2016-07-18 00:00:00.000,2nd,A,1000.0
2016-07-18 00:00:00.000,6th,A,1800.0
2016-07-19 00:00:00.000,9th,A,1800.0
2016-07-19 00:00:00.000,8th,B,1650.0
2016-07-19 00:00:00.000,7th,A,100.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-19 00:00:00.000,9th,C,1800.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,2nd,C,2000.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,C,2000.0
2016-07-18 00:00:00.000,2nd,C,2000.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,6th,C,1800.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,F,2000.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,2nd,C,1500.0
2016-07-18 00:00:00.000,6th,F,1800.0
2016-07-18 00:00:00.000,6th,E,1800.0
2016-07-18 00:00:00.000,2nd,E,2000.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,6th,A,1800.0
2016-07-18 00:00:00.000,2nd,E,1500.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,2nd,F,4100.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-19 00:00:00.000,8th,E,1800.0
2016-07-18 00:00:00.000,2nd,C,2000.0
2016-07-18 00:00:00.000,2nd,F,1000.0
2016-07-19 00:00:00.000,9th,C,1800.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-19 00:00:00.000,8th,D,900.0
2016-07-18 00:00:00.000,3rd,C,1700.0
2016-07-18 00:00:00.000,6th,A,1800.0
2016-07-18 00:00:00.000,2nd,B,4000.0
2016-07-18 00:00:00.000,2nd,A,2000.0
2016-07-18 00:00:00.000,2nd,C,100.0
2016-07-18 00:00:00.000,2nd,E,1000.0
2016-07-18 00:00:00.000,2nd,A,1750.0
2016-07-18 00:00:00.000,5th,F,1700.0
2016-07-18 00:00:00.000,2nd,A,1750.0
2016-06-04 00:00:00.000,1st ,D,2000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,2nd,D,2000.0
2016-07-18 00:00:00.000,2nd,B,2000.0
2016-07-18 00:00:00.000,6th,F,1800.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-07-18 00:00:00.000,2nd,D,100.0
2016-07-19 00:00:00.000,7th,E,1800.0
2016-07-19 00:00:00.000,10th,A,1800.0
2016-07-19 00:00:00.000,8th,C,1800.0
2016-07-19 00:00:00.000,10th,C,1800.0
